	Leafname	GenbkID	KS_index	ClusterID	Clade
7816	GU479979|c1|30833-46282|+|no_locus_tag|Bat3|ADD82941|1962-2400|KS2|KS9	GU479979	KS9	c1	Clade_12
7817	GU479979|c1|30833-46282|+|no_locus_tag|Bat3|ADD82941|3275-3694|KS3|KS10	GU479979	KS10	c1	Clade_87
7818	GU479979|c1|30833-46282|+|no_locus_tag|Bat3|ADD82941|4118-4540|KS4|KS11	GU479979	KS11	c1	Clade_87
7819	GU479979|c1|30833-46282|+|no_locus_tag|Bat3|ADD82941|431-866|KS1|KS8	GU479979	KS8	c1	Clade_70
7820	GU479979|c1|46650-47867|+|no_locus_tag|BatB|ADD82943|5-405|KS1|KS12	GU479979	KS12	c1	Clade_36
7821	GU479979|c1|6732-30773|+|no_locus_tag|Bat2|ADD82940|1141-1567|KS1|KS2	GU479979	KS2	c1	clade_not_conserved
7822	GU479979|c1|6732-30773|+|no_locus_tag|Bat2|ADD82940|2411-2836|KS2|KS3	GU479979	KS3	c1	Clade_78
7823	GU479979|c1|6732-30773|+|no_locus_tag|Bat2|ADD82940|3624-4061|KS3|KS4	GU479979	KS4	c1	Clade_54
7824	GU479979|c1|6732-30773|+|no_locus_tag|Bat2|ADD82940|4737-5159|KS4|KS5	GU479979	KS5	c1	Clade_87
7825	GU479979|c1|6732-30773|+|no_locus_tag|Bat2|ADD82940|6245-6683|KS5|KS6	GU479979	KS6	c1	Clade_64
7826	GU479979|c1|6732-30773|+|no_locus_tag|Bat2|ADD82940|7520-7923|KS6|KS7	GU479979	KS7	c1	Clade_3
7827	HE577054|c9|3707284-3716172||PPM_3215|putative_polyketide_synthase_pksJ_PKS|CCI70024|2366-2796|KS2|KS13	HE577054	KS13	c9	Clade_74
7828	HE577054|c9|3707284-3716172||PPM_3215|putative_polyketide_synthase_pksJ_PKS|CCI70024|631-1068|KS1|KS12	HE577054	KS12	c9	Clade_54
7829	HE577054|c9|3716204-3729601||PPM_3216|putative_polyketide_synthase_pksL_PKS|CCI70025|1844-2282|KS2|KS10	HE577054	KS10	c9	Clade_63
7830	HE577054|c9|3716204-3729601||PPM_3216|putative_polyketide_synthase_pksL_PKS|CCI70025|355-777|KS1|KS9	HE577054	KS9	c9	Clade_87
7831	HE577054|c9|3716204-3729601||PPM_3216|putative_polyketide_synthase_pksL_PKS|CCI70025|3823-4241|KS3|KS11	HE577054	KS11	c9	Clade_47
7832	HE577054|c9|3729652-3749409||PPM_3217|putative_polyketide_synthase_pksM|CCI70026|1740-2177|KS2|KS5	HE577054	KS5	c9	Clade_54
7833	HE577054|c9|3729652-3749409||PPM_3217|putative_polyketide_synthase_pksM|CCI70026|2735-3157|KS3|KS6	HE577054	KS6	c9	Clade_82
7834	HE577054|c9|3729652-3749409||PPM_3217|putative_polyketide_synthase_pksM|CCI70026|4225-4661|KS4|KS7	HE577054	KS7	c9	Clade_12
7835	HE577054|c9|3729652-3749409||PPM_3217|putative_polyketide_synthase_pksM|CCI70026|533-947|KS1|KS4	HE577054	KS4	c9	Clade_93
7836	HE577054|c9|3729652-3749409||PPM_3217|putative_polyketide_synthase_pksM|CCI70026|5754-6186|KS5|KS8	HE577054	KS8	c9	Clade_64
7837	HE577054|c9|3749393-3760525||PPM_3218|putative_polyketide_synthase_pksM|CCI70027|1779-2207|KS1|KS2	HE577054	KS2	c9	Clade_1
7838	HE577054|c9|3749393-3760525||PPM_3218|putative_polyketide_synthase_pksM|CCI70027|2990-3427|KS2|KS3	HE577054	KS3	c9	Clade_54
7839	HE577054|c9|3763592-3764839||PPM_3222|putative_beta-ketoacyl-synthase|CCI70031|12-412|KS1|KS1	HE577054	KS1	c9	Clade_89
7840	HE617159|c11|2371850-2378065||BACAU_2208|putative_polyketide_synthase_pksL_PKS|CCF05742|884-1292|KS1|KS14	HE617159	KS14	c11	Clade_93
7841	HE617159|c11|2381306-2384218||BACAU_2210|difficidin_synthesis|CCF05744|657-970|KS1|KS13	HE617159	KS13	c11	Clade_62
7842	HE617159|c11|2384241-2391959||BACAU_2211|Difficidin_polyketide_synthase_DfnH|CCF05745|2093-2502|KS2|KS12	HE617159	KS12	c11	Clade_3
7843	HE617159|c11|2384241-2391959||BACAU_2211|Difficidin_polyketide_synthase_DfnH|CCF05745|879-1306|KS1|KS11	HE617159	KS11	c11	Clade_65
7844	HE617159|c11|2391964-2407587||BACAU_2212|Difficidin_polyketide_synthase_DfnG|CCF05746|2098-2502|KS2|KS8	HE617159	KS8	c11	Clade_78
7845	HE617159|c11|2391964-2407587||BACAU_2212|Difficidin_polyketide_synthase_DfnG|CCF05746|3534-3963|KS3|KS9	HE617159	KS9	c11	Clade_12
7846	HE617159|c11|2391964-2407587||BACAU_2212|Difficidin_polyketide_synthase_DfnG|CCF05746|4739-5158|KS4|KS10	HE617159	KS10	c11	Clade_4
7847	HE617159|c11|2391964-2407587||BACAU_2212|Difficidin_polyketide_synthase_DfnG|CCF05746|620-1038|KS1|KS7	HE617159	KS7	c11	Clade_47
7848	HE617159|c11|2407639-2413365||BACAU_2213|Difficidin_polyketide_synthase_DfnF|CCF05747|427-864|KS1|KS6	HE617159	KS6	c11	Clade_69
7849	HE617159|c11|2413405-2419701||BACAU_2214|Difficidin_synthase_DfnE|CCF05748|1647-2050|KS2|KS5	HE617159	KS5	c11	Clade_3
7850	HE617159|c11|2413405-2419701||BACAU_2214|Difficidin_synthase_DfnE|CCF05748|452-885|KS1|KS4	HE617159	KS4	c11	Clade_54
7851	HE617159|c11|2419720-2427294||BACAU_2215|Difficidin_polyketide_synthase_DfnD_partial|CCF05749|1869-2305|KS2|KS3	HE617159	KS3	c11	Clade_12
7852	HE617159|c11|2419720-2427294||BACAU_2215|Difficidin_polyketide_synthase_DfnD_partial|CCF05749|427-845|KS1|KS2	HE617159	KS2	c11	Clade_47
7853	HE617159|c11|2427272-2432299||BACAU_2216|Difficidin_polyketide_synthase|CCF05750|119-543|KS1|KS1	HE617159	KS1	c11	Clade_42
7854	HE617159|c6|1448911-1461162|+|BACAU_1408|Macrolactin_polyketide_synthase_MlnB|CCF04942|11-433|KS1|KS1	HE617159	KS1	c6	Clade_41
7855	HE617159|c6|1448911-1461162|+|BACAU_1408|Macrolactin_polyketide_synthase_MlnB|CCF04942|1548-1983|KS2|KS2	HE617159	KS2	c6	clade_not_conserved
7856	HE617159|c6|1448911-1461162|+|BACAU_1408|Macrolactin_polyketide_synthase_MlnB|CCF04942|3166-3602|KS3|KS3	HE617159	KS3	c6	Clade_26
7857	HE617159|c6|1461162-1465931|+|BACAU_1409|Macrolactin_polyketide_synthase_MlnC|CCF04943|662-1086|KS1|KS4	HE617159	KS4	c6	Clade_65
7858	HE617159|c6|1465979-1474687|+|BACAU_1410|Macrolactin_polyketide_synthase_MlnD|CCF04944|2146-2578|KS2|KS6	HE617159	KS6	c6	Clade_29
7859	HE617159|c6|1465979-1474687|+|BACAU_1410|Macrolactin_polyketide_synthase_MlnD|CCF04944|667-1084|KS1|KS5	HE617159	KS5	c6	Clade_65
7860	HE617159|c6|1474680-1481678|+|BACAU_1411|Macrolactin_polyketide_synthase_MlnE|CCF04945|1866-2284|KS2|KS8	HE617159	KS8	c6	Clade_4
7861	HE617159|c6|1474680-1481678|+|BACAU_1411|Macrolactin_polyketide_synthase_MlnE|CCF04945|649-1069|KS1|KS7	HE617159	KS7	c6	Clade_65
7862	HE617159|c6|1481702-1487413|+|BACAU_1412|Macrolactin_polyketide_synthase_MlnF|CCF04946|1020-1441|KS1|KS9	HE617159	KS9	c6	Clade_65
7863	HE617159|c6|1487410-1494795|+|BACAU_1413|Macrolactin_polyketide_synthase_MlnG|CCF04947|2000-2416|KS2|KS11	HE617159	KS11	c6	Clade_4
7864	HE617159|c6|1487410-1494795|+|BACAU_1413|Macrolactin_polyketide_synthase_MlnG|CCF04947|666-1087|KS1|KS10	HE617159	KS10	c6	Clade_65
7865	HE617159|c7|1760952-1775894|+|BACAU_1670|bacillaene_synthesis|CCF05204|1753-2178|KS1|KS1	HE617159	KS1	c7	Clade_1
7866	HE617159|c7|1760952-1775894|+|BACAU_1670|bacillaene_synthesis|CCF05204|3309-3746|KS2|KS2	HE617159	KS2	c7	Clade_12
7867	HE617159|c7|1760952-1775894|+|BACAU_1670|bacillaene_synthesis|CCF05204|4534-4937|KS3|KS3	HE617159	KS3	c7	Clade_3
7868	HE617159|c7|1775896-1789320|+|BACAU_1671|bacillaene_synthesis|CCF05205|1894-2332|KS2|KS5	HE617159	KS5	c7	Clade_64
7869	HE617159|c7|1775896-1789320|+|BACAU_1671|bacillaene_synthesis|CCF05205|2837-3257|KS3|KS6	HE617159	KS6	c7	Clade_82
7870	HE617159|c7|1775896-1789320|+|BACAU_1671|bacillaene_synthesis|CCF05205|4026-4429|KS4|KS7	HE617159	KS7	c7	Clade_3
7871	HE617159|c7|1775896-1789320|+|BACAU_1671|bacillaene_synthesis|CCF05205|416-853|KS1|KS4	HE617159	KS4	c7	Clade_69
7872	HE617159|c7|1789338-1799882|+|BACAU_1672|bacillaene_synthesis|CCF05206|2290-2704|KS2|KS9	HE617159	KS9	c7	Clade_47
7873	HE617159|c7|1789338-1799882|+|BACAU_1672|bacillaene_synthesis|CCF05206|392-827|KS1|KS8	HE617159	KS8	c7	Clade_69
7874	HE617159|c7|1799872-1816173|+|BACAU_1673|bacillaene_synthesis|CCF05207|1106-1531|KS1|KS10	HE617159	KS10	c7	Clade_1
7875	HE617159|c7|1799872-1816173|+|BACAU_1673|bacillaene_synthesis|CCF05207|2577-3010|KS2|KS11	HE617159	KS11	c7	Clade_12
7876	HE617159|c7|1799872-1816173|+|BACAU_1673|bacillaene_synthesis|CCF05207|4054-4488|KS3|KS12	HE617159	KS12	c7	Clade_12
7877	HE617159|c7|1816187-1823644|+|BACAU_1674|bacillaene_synthesis|CCF05208|1491-1904|KS2|KS14	HE617159	KS14	c7	Clade_33
7878	HE617159|c7|1816187-1823644|+|BACAU_1674|bacillaene_synthesis|CCF05208|515-947|KS1|KS13	HE617159	KS13	c7	Clade_72
7879	HE664023|c1|11766-18803||no_locus_tag|type_I_polyketide_synthase|CCG06109|1778-2182|KS2|KS4	HE664023	KS4	c1	Clade_37
7880	HE664023|c1|11766-18803||no_locus_tag|type_I_polyketide_synthase|CCG06109|598-1013|KS1|KS3	HE664023	KS3	c1	Clade_66
7881	HE664023|c1|21863-27598||no_locus_tag|type_I_polyketide_synthase|CCG06113|1066-1482|KS1|KS2	HE664023	KS2	c1	Clade_48
7882	HE664023|c1|28431-33473||no_locus_tag|hybrid_NRPS_PKS|CCG06115|1078-1485|KS1|KS1	HE664023	KS1	c1	Clade_37
7883	HE664023|c1|8576-11776||no_locus_tag|type_I_polyketide_synthase|CCG06108|109-515|KS1|KS5	HE664023	KS5	c1	Clade_89
7884	HE774679|c11|2519613-2525828||BANAU_2349|putative_polyketide_synthase_pksM|CCG50370|884-1292|KS1|KS14	HE774679	KS14	c11	Clade_93
7885	HE774679|c11|2525825-2531977||BANAU_2350|difficidin_synthase|CCG50371|656-1081|KS1|KS13	HE774679	KS13	c11	Clade_62
7886	HE774679|c11|2532000-2539718||BANAU_2351|difficidine_synthase|CCG50372|2093-2502|KS2|KS12	HE774679	KS12	c11	Clade_3
7887	HE774679|c11|2532000-2539718||BANAU_2351|difficidine_synthase|CCG50372|879-1306|KS1|KS11	HE774679	KS11	c11	Clade_65
7888	HE774679|c11|2539723-2555334||BANAU_2352|difficidin_synthase|CCG50373|2098-2502|KS2|KS8	HE774679	KS8	c11	Clade_78
7889	HE774679|c11|2539723-2555334||BANAU_2352|difficidin_synthase|CCG50373|3530-3959|KS3|KS9	HE774679	KS9	c11	Clade_12
7890	HE774679|c11|2539723-2555334||BANAU_2352|difficidin_synthase|CCG50373|4735-5154|KS4|KS10	HE774679	KS10	c11	Clade_4
7891	HE774679|c11|2539723-2555334||BANAU_2352|difficidin_synthase|CCG50373|620-1038|KS1|KS7	HE774679	KS7	c11	Clade_47
7892	HE774679|c11|2555386-2561112||BANAU_2353|difficidin_polyketide_synthase_DfnF|CCG50374|427-864|KS1|KS6	HE774679	KS6	c11	Clade_69
7893	HE774679|c11|2561152-2567448||BANAU_2354|Diddicidin_synthase_DfnE|CCG50375|1647-2050|KS2|KS5	HE774679	KS5	c11	Clade_3
7894	HE774679|c11|2561152-2567448||BANAU_2354|Diddicidin_synthase_DfnE|CCG50375|452-885|KS1|KS4	HE774679	KS4	c11	Clade_54
7895	HE774679|c11|2567467-2580057||BANAU_2355|Difficidin_synthase_DfnD|CCG50376|119-543|KS1|KS1	HE774679	KS1	c11	Clade_42
7896	HE774679|c11|2567467-2580057||BANAU_2355|Difficidin_synthase_DfnD|CCG50376|2099-2517|KS2|KS2	HE774679	KS2	c11	Clade_47
7897	HE774679|c11|2567467-2580057||BANAU_2355|Difficidin_synthase_DfnD|CCG50376|3541-3977|KS3|KS3	HE774679	KS3	c11	Clade_12
7898	HE774679|c6|1419715-1431972|+|BANAU_1371|macrolactin_synthase|CCG49392|11-434|KS1|KS1	HE774679	KS1	c6	Clade_41
7899	HE774679|c6|1419715-1431972|+|BANAU_1371|macrolactin_synthase|CCG49392|1550-1985|KS2|KS2	HE774679	KS2	c6	clade_not_conserved
7900	HE774679|c6|1419715-1431972|+|BANAU_1371|macrolactin_synthase|CCG49392|3168-3604|KS3|KS3	HE774679	KS3	c6	Clade_26
7901	HE774679|c6|1431972-1436744|+|BANAU_1372|macrolactin_synthase|CCG49393|662-1086|KS1|KS4	HE774679	KS4	c6	Clade_65
7902	HE774679|c6|1436792-1445503|+|BANAU_1373|macrolactin_synthase|CCG49394|2147-2579|KS2|KS6	HE774679	KS6	c6	Clade_29
7903	HE774679|c6|1436792-1445503|+|BANAU_1373|macrolactin_synthase|CCG49394|668-1085|KS1|KS5	HE774679	KS5	c6	Clade_65
7904	HE774679|c6|1445496-1452500|+|BANAU_1374|macrolactin_synthase|CCG49395|1868-2286|KS2|KS8	HE774679	KS8	c6	Clade_4
7905	HE774679|c6|1445496-1452500|+|BANAU_1374|macrolactin_synthase|CCG49395|650-1070|KS1|KS7	HE774679	KS7	c6	Clade_65
7906	HE774679|c6|1452524-1458235|+|BANAU_1375|macrolactin_synthase|CCG49396|1020-1441|KS1|KS9	HE774679	KS9	c6	Clade_65
7907	HE774679|c6|1458232-1465617|+|BANAU_1376|macrolactin_synthase|CCG49397|2000-2416|KS2|KS11	HE774679	KS11	c6	Clade_4
7908	HE774679|c6|1458232-1465617|+|BANAU_1376|macrolactin_synthase|CCG49397|666-1087|KS1|KS10	HE774679	KS10	c6	Clade_65
7909	HE774679|c7|1778004-1792952|+|BANAU_1674|bacillaene_synthesis|CCG49695|1753-2178|KS1|KS1	HE774679	KS1	c7	Clade_1
7910	HE774679|c7|1778004-1792952|+|BANAU_1674|bacillaene_synthesis|CCG49695|3309-3746|KS2|KS2	HE774679	KS2	c7	Clade_12
7911	HE774679|c7|1778004-1792952|+|BANAU_1674|bacillaene_synthesis|CCG49695|4533-4936|KS3|KS3	HE774679	KS3	c7	Clade_3
7912	HE774679|c7|1792954-1806366|+|BANAU_1675|bacillaene_synthesis|CCG49696|1893-2331|KS2|KS5	HE774679	KS5	c7	Clade_64
7913	HE774679|c7|1792954-1806366|+|BANAU_1675|bacillaene_synthesis|CCG49696|2836-3256|KS3|KS6	HE774679	KS6	c7	Clade_82
7914	HE774679|c7|1792954-1806366|+|BANAU_1675|bacillaene_synthesis|CCG49696|4022-4425|KS4|KS7	HE774679	KS7	c7	Clade_3
7915	HE774679|c7|1792954-1806366|+|BANAU_1675|bacillaene_synthesis|CCG49696|416-853|KS1|KS4	HE774679	KS4	c7	Clade_69
7916	HE774679|c7|1806384-1816919|+|BANAU_1676|bacillaene_synthesis|CCG49697|2287-2701|KS2|KS9	HE774679	KS9	c7	Clade_47
7917	HE774679|c7|1806384-1816919|+|BANAU_1676|bacillaene_synthesis|CCG49697|391-826|KS1|KS8	HE774679	KS8	c7	Clade_69
7918	HE774679|c7|1816909-1833213|+|BANAU_1677|bacillaene_synthesis|CCG49698|1106-1531|KS1|KS10	HE774679	KS10	c7	Clade_1
7919	HE774679|c7|1816909-1833213|+|BANAU_1677|bacillaene_synthesis|CCG49698|2577-3010|KS2|KS11	HE774679	KS11	c7	Clade_12
7920	HE774679|c7|1816909-1833213|+|BANAU_1677|bacillaene_synthesis|CCG49698|4055-4489|KS3|KS12	HE774679	KS12	c7	Clade_12
7921	HE774679|c7|1833227-1840684|+|BANAU_1678|bacillaene_synthesis|CCG49699|1491-1904|KS2|KS14	HE774679	KS14	c7	Clade_33
7922	HE774679|c7|1833227-1840684|+|BANAU_1678|bacillaene_synthesis|CCG49699|515-947|KS1|KS13	HE774679	KS13	c7	Clade_72
7923	HE804045|c19|5008350-5015042|+|BN6_45860|Modular_polyketide_synthase|CCH31865|657-1096|KS1|KS	HE804045	KS	c19	Clade_4
7924	HE804045|c19|5015039-5019259|+|BN6_45870|Polyketide_synthase|CCH31866|7-464|KS1|KS	HE804045	KS	c19	clade_not_conserved
7925	HE804045|c19|5033701-5034930||BN6_46000|Polyketide_synthase|CCH31879|4-406|KS1|KS	HE804045	KS	c19	Clade_5
7926	HE804045|c19|5041330-5048001|+|BN6_46060|Hybrid_nonribosomal_peptide_synthetase___polyketide_synthase|CCH31885|1821-2218|KS1|KS	HE804045	KS	c19	Clade_75
7927	HE804045|c19|5059005-5079125||BN6_46170|Polyketide_synthase|CCH31896|1943-2345|KS2|KS	HE804045	KS	c19	Clade_89
7928	HE804045|c19|5059005-5079125||BN6_46170|Polyketide_synthase|CCH31896|3564-3978|KS3|KS	HE804045	KS	c19	Clade_48
7929	HE804045|c19|5059005-5079125||BN6_46170|Polyketide_synthase|CCH31896|4839-5248|KS4|KS	HE804045	KS	c19	Clade_21
7930	HE804045|c19|5059005-5079125||BN6_46170|Polyketide_synthase|CCH31896|813-1229|KS1|KS	HE804045	KS	c19	Clade_66
7931	HE804045|c19|5079118-5085117||BN6_46180|Polyketide_synthase|CCH31897|1517-1929|KS2|KS	HE804045	KS	c19	Clade_4
7932	HE804045|c19|5079118-5085117||BN6_46180|Polyketide_synthase|CCH31897|362-772|KS1|KS	HE804045	KS	c19	Clade_44
7933	HE963103|c1|11387-31759|+|no_locus_tag|polyketide_synthase_domain_protein_RhiB|CCJ27869|1122-1532|KS1|KS2	HE963103	KS2	c1	Clade_75
7934	HE963103|c1|11387-31759|+|no_locus_tag|polyketide_synthase_domain_protein_RhiB|CCJ27869|1824-2265|KS2|KS3	HE963103	KS3	c1	Clade_44
7935	HE963103|c1|11387-31759|+|no_locus_tag|polyketide_synthase_domain_protein_RhiB|CCJ27869|3820-4240|KS3|KS4	HE963103	KS4	c1	Clade_47
7936	HE963103|c1|11387-31759|+|no_locus_tag|polyketide_synthase_domain_protein_RhiB|CCJ27869|5357-5788|KS4|KS5	HE963103	KS5	c1	Clade_62
7937	HE963103|c1|31820-47503|+|no_locus_tag|polyketide_synthase_domain_protein_RhiC|CCJ27870|2197-2608|KS2|KS7	HE963103	KS7	c1	Clade_80
7938	HE963103|c1|31820-47503|+|no_locus_tag|polyketide_synthase_domain_protein_RhiC|CCJ27870|3395-3824|KS3|KS8	HE963103	KS8	c1	Clade_53
7939	HE963103|c1|31820-47503|+|no_locus_tag|polyketide_synthase_domain_protein_RhiC|CCJ27870|522-932|KS1|KS6	HE963103	KS6	c1	Clade_47
7940	HE963103|c1|4119-11213|+|no_locus_tag|multidomain_PKS-NRPS_hybrid_protein_RhiA|CCJ27868|793-1206|KS1|KS1	HE963103	KS1	c1	Clade_33
7941	HE963103|c1|47526-59930|+|no_locus_tag|polyketide_synthase_domain_protein_RhiD|CCJ27871|1562-1998|KS2|KS10	HE963103	KS10	c1	Clade_12
7942	HE963103|c1|47526-59930|+|no_locus_tag|polyketide_synthase_domain_protein_RhiD|CCJ27871|3522-3947|KS3|KS11	HE963103	KS11	c1	Clade_72
7943	HE963103|c1|47526-59930|+|no_locus_tag|polyketide_synthase_domain_protein_RhiD|CCJ27871|61-473|KS1|KS9	HE963103	KS9	c1	Clade_80
7944	HE963103|c1|61478-74143|+|no_locus_tag|polyketide_synthase_domain_protein_RhiE|CCJ27873|1670-2086|KS2|KS13	HE963103	KS13	c1	Clade_78
7945	HE963103|c1|61478-74143|+|no_locus_tag|polyketide_synthase_domain_protein_RhiE|CCJ27873|3194-3629|KS3|KS14	HE963103	KS14	c1	Clade_61
7946	HE963103|c1|61478-74143|+|no_locus_tag|polyketide_synthase_domain_protein_RhiE|CCJ27873|467-888|KS1|KS12	HE963103	KS12	c1	Clade_5
7947	HE963103|c1|74222-82045|+|no_locus_tag|polyketide_synthase_domain_protein_RhiF|CCJ27874|1542-1973|KS2|KS16	HE963103	KS16	c1	Clade_74
7948	HE963103|c1|74222-82045|+|no_locus_tag|polyketide_synthase_domain_protein_RhiF|CCJ27874|51-468|KS1|KS15	HE963103	KS15	c1	Clade_39
7949	HF563562|c10|2272481-2278696||BAM5036_2121|DfnJ|CCP22160|884-1292|KS1|KS14	HF563562	KS14	c10	Clade_93
7950	HF563562|c10|2278693-2284845||BAM5036_2122|Polyketide_synthase_type_I_DfnI|CCP22161|656-1081|KS1|KS13	HF563562	KS13	c10	Clade_62
7951	HF563562|c10|2284868-2292583||BAM5036_2123|DfnH|CCP22162|2092-2501|KS2|KS12	HF563562	KS12	c10	Clade_3
7952	HF563562|c10|2284868-2292583||BAM5036_2123|DfnH|CCP22162|879-1306|KS1|KS11	HF563562	KS11	c10	Clade_65
7953	HF563562|c10|2292588-2308202||BAM5036_2124|Polyketide_synthase_type_I_dfnG|CCP22163|2098-2502|KS2|KS8	HF563562	KS8	c10	Clade_78
7954	HF563562|c10|2292588-2308202||BAM5036_2124|Polyketide_synthase_type_I_dfnG|CCP22163|3530-3959|KS3|KS9	HF563562	KS9	c10	Clade_12
7955	HF563562|c10|2292588-2308202||BAM5036_2124|Polyketide_synthase_type_I_dfnG|CCP22163|4736-5155|KS4|KS10	HF563562	KS10	c10	Clade_4
7956	HF563562|c10|2292588-2308202||BAM5036_2124|Polyketide_synthase_type_I_dfnG|CCP22163|620-1038|KS1|KS7	HF563562	KS7	c10	Clade_47
7957	HF563562|c10|2308254-2313980||BAM5036_2125|Polyketide_synthase_type_I_DfnF|CCP22164|427-864|KS1|KS6	HF563562	KS6	c10	Clade_69
7958	HF563562|c10|2314020-2320316||BAM5036_2126|Polyketide_synthase_type_I_DfnE|CCP22165|1647-2050|KS2|KS5	HF563562	KS5	c10	Clade_3
7959	HF563562|c10|2314020-2320316||BAM5036_2126|Polyketide_synthase_type_I_DfnE|CCP22165|452-885|KS1|KS4	HF563562	KS4	c10	Clade_54
7960	HF563562|c10|2320335-2332928||BAM5036_2127|Polyketide_synthase_type_I|CCP22166|119-543|KS1|KS1	HF563562	KS1	c10	Clade_42
7961	HF563562|c10|2320335-2332928||BAM5036_2127|Polyketide_synthase_type_I|CCP22166|2099-2517|KS2|KS2	HF563562	KS2	c10	Clade_47
7962	HF563562|c10|2320335-2332928||BAM5036_2127|Polyketide_synthase_type_I|CCP22166|3542-3978|KS3|KS3	HF563562	KS3	c10	Clade_12
7963	HF563562|c5|1387105-1399359|+|BAM5036_1372|MlnB_Protein|CCP21417|11-434|KS1|KS1	HF563562	KS1	c5	Clade_41
7964	HF563562|c5|1387105-1399359|+|BAM5036_1372|MlnB_Protein|CCP21417|1549-1984|KS2|KS2	HF563562	KS2	c5	clade_not_conserved
7965	HF563562|c5|1387105-1399359|+|BAM5036_1372|MlnB_Protein|CCP21417|3167-3603|KS3|KS3	HF563562	KS3	c5	Clade_26
7966	HF563562|c5|1399359-1404131|+|BAM5036_1373|MlnC|CCP21418|662-1086|KS1|KS4	HF563562	KS4	c5	Clade_65
7967	HF563562|c5|1404179-1412875|+|BAM5036_1374|MlnD|CCP21419|2142-2574|KS2|KS6	HF563562	KS6	c5	Clade_29
7968	HF563562|c5|1404179-1412875|+|BAM5036_1374|MlnD|CCP21419|667-1084|KS1|KS5	HF563562	KS5	c5	Clade_65
7969	HF563562|c5|1412868-1419872|+|BAM5036_1375|Polyketide_synthase_type_I|CCP21420|1868-2286|KS2|KS8	HF563562	KS8	c5	Clade_4
7970	HF563562|c5|1412868-1419872|+|BAM5036_1375|Polyketide_synthase_type_I|CCP21420|650-1070|KS1|KS7	HF563562	KS7	c5	Clade_65
7971	HF563562|c5|1419896-1425607|+|BAM5036_1376|Polyketide_synthase_type_I_mlnF_protein|CCP21421|1020-1441|KS1|KS9	HF563562	KS9	c5	Clade_65
7972	HF563562|c5|1425607-1432986|+|BAM5036_1377|MlnG|CCP21422|1998-2414|KS2|KS11	HF563562	KS11	c5	Clade_4
7973	HF563562|c5|1425607-1432986|+|BAM5036_1377|MlnG|CCP21422|665-1086|KS1|KS10	HF563562	KS10	c5	Clade_65
7974	HF563562|c6|1704757-1719429|+|BAM5036_1640|NRPS_PKS_protein_baeJ|CCP21683|1753-2178|KS1|KS1	HF563562	KS1	c6	Clade_1
7975	HF563562|c6|1704757-1719429|+|BAM5036_1640|NRPS_PKS_protein_baeJ|CCP21683|3216-3653|KS2|KS2	HF563562	KS2	c6	Clade_12
7976	HF563562|c6|1704757-1719429|+|BAM5036_1640|NRPS_PKS_protein_baeJ|CCP21683|4441-4844|KS3|KS3	HF563562	KS3	c6	Clade_3
7977	HF563562|c6|1719431-1732837|+|BAM5036_1641|polyketide_synthase_of_type_I|CCP21684|1895-2329|KS2|KS5	HF563562	KS5	c6	Clade_64
7978	HF563562|c6|1719431-1732837|+|BAM5036_1641|polyketide_synthase_of_type_I|CCP21684|2834-3254|KS3|KS6	HF563562	KS6	c6	Clade_82
7979	HF563562|c6|1719431-1732837|+|BAM5036_1641|polyketide_synthase_of_type_I|CCP21684|4020-4423|KS4|KS7	HF563562	KS7	c6	Clade_3
7980	HF563562|c6|1719431-1732837|+|BAM5036_1641|polyketide_synthase_of_type_I|CCP21684|416-853|KS1|KS4	HF563562	KS4	c6	Clade_69
7981	HF563562|c6|1732834-1743390|+|BAM5036_1642|polyketide_synthase|CCP21685|2294-2708|KS2|KS9	HF563562	KS9	c6	Clade_47
7982	HF563562|c6|1732834-1743390|+|BAM5036_1642|polyketide_synthase|CCP21685|398-833|KS1|KS8	HF563562	KS8	c6	Clade_69
7983	HF563562|c6|1743380-1759678|+|BAM5036_1643|polyketide_synthase_of_type_I_Hybrid_NRPS_PKS_baeN|CCP21686|1106-1531|KS1|KS10	HF563562	KS10	c6	Clade_1
7984	HF563562|c6|1743380-1759678|+|BAM5036_1643|polyketide_synthase_of_type_I_Hybrid_NRPS_PKS_baeN|CCP21686|2577-3010|KS2|KS11	HF563562	KS11	c6	Clade_12
7985	HF563562|c6|1743380-1759678|+|BAM5036_1643|polyketide_synthase_of_type_I_Hybrid_NRPS_PKS_baeN|CCP21686|4053-4487|KS3|KS12	HF563562	KS12	c6	Clade_12
7986	HF563562|c6|1759692-1767149|+|BAM5036_1644|Bacillaene_synthesis_polyketide_synthase_of_type_I_BaeR|CCP21687|1491-1904|KS2|KS14	HF563562	KS14	c6	Clade_33
7987	HF563562|c6|1759692-1767149|+|BAM5036_1644|Bacillaene_synthesis_polyketide_synthase_of_type_I_BaeR|CCP21687|515-947|KS1|KS13	HF563562	KS13	c6	Clade_72
7988	HG328253|c11|2439654-2445869||RBAU_2334|DfnJ|CDG30302|884-1292|KS1|KS14	HG328253	KS14	c11	Clade_93
7989	HG328253|c11|2445866-2452018||RBAU_2335|DfnI|CDG30303|656-1081|KS1|KS13	HG328253	KS13	c11	Clade_62
7990	HG328253|c11|2452041-2459759||RBAU_2336|DfnH|CDG30304|2093-2502|KS2|KS12	HG328253	KS12	c11	Clade_3
